timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
295127522,2500321,0,0,297176,27888,80,17,0,1160,1,0,2376790,74,0,297102,0,0,0,0,0,37198,84,4126249,0,0,0,2993166,190944991,0,0,0,253812,37766929,67
300130418,2501364,0,0,281821,28036,70,19,0,1100,1,0,2254076,60,0,281761,0,0,0,0,0,35284,71,3933926,0,0,0,2992912,195981316,0,0,0,253989,38398082,72
305132321,2501114,0,0,286683,31178,74,0,0,1120,0,0,2292970,58,0,286625,0,0,0,0,0,35880,55,4008968,0,0,0,2994804,200991117,0,0,0,254122,39025953,65
310134563,2500649,0,0,301271,28156,82,0,0,1177,0,0,2409599,67,0,301204,0,0,0,0,0,37708,82,4154528,0,0,0,2992959,206144041,0,0,0,254287,39671817,65
315135844,2500501,0,0,299737,30325,78,0,0,1171,0,0,2397440,56,0,299681,0,0,0,0,0,37530,73,4185347,0,0,0,2993112,211313472,0,0,0,254435,40319678,68
320137164,2500569,0,0,304855,31997,82,0,0,1191,0,0,2438222,78,0,304777,0,0,0,0,0,38157,70,4211341,0,0,0,2992707,216556338,0,0,0,254593,40976728,72
325138906,2501463,0,0,304861,29512,70,0,0,1191,0,0,2438420,56,0,304805,0,0,0,0,0,38152,60,4213907,0,0,0,2994694,221842569,0,0,0,254737,41639176,68
330140744,2500534,0,0,288466,31154,92,0,0,1127,0,0,2307062,82,0,288384,0,0,0,0,0,36156,82,4009385,0,0,0,2992690,226847820,0,0,0,254926,42266466,70
335141984,2500226,0,0,299227,30785,74,0,0,1169,0,0,2393272,64,0,299163,0,0,0,0,0,37453,81,4138040,0,0,0,2991778,231955677,0,0,0,255121,42906621,62
340143216,2501229,0,0,303065,28519,78,0,0,1184,0,0,2423874,78,0,302987,0,0,0,0,0,37935,89,4187131,0,0,0,2994578,237075660,0,0,0,255309,43548283,68
345145123,2500648,0,0,302552,28979,80,0,0,1182,0,0,2419875,63,0,302489,0,0,0,0,0,37870,75,4180205,0,0,0,2993591,242220424,0,0,0,255477,44193027,73
350146459,2500396,0,0,305368,30032,80,18,0,1192,1,0,2442374,70,0,305298,0,0,0,0,0,38215,83,4210197,0,0,0,2993257,247385494,0,0,0,255636,44840348,70
355147869,2500139,0,0,304343,31028,82,0,0,1189,0,0,2434153,69,0,304274,0,0,0,0,0,38091,68,4199664,0,0,0,2993498,252548615,0,0,0,255793,45487382,74
360150336,2501646,0,0,288469,40206,86,0,0,1127,0,0,2307179,67,0,288402,0,0,0,0,0,36117,71,4010818,0,0,0,2994897,257584727,0,0,0,255957,46118525,75
