timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
194219383,2500426,5444,580,297113,22190,123,19,22,1159,1,42754,2376499,5499,0,297058,0,0,0,20,0,37158,996,4129355,0,0,0,2993809,166226100,0,16598,0,349894,20931007,87
199223149,2501749,63471,4661,206144,16881,445,30,246,807,1,498486,1644637,64084,0,205531,0,0,0,244,0,26024,11557,3035238,0,0,0,2994856,171236020,0,16779,0,361698,21560126,231
204225435,2500630,2610,250,284872,30122,20,0,11,1112,0,20691,2278930,2616,0,284866,0,0,0,3,0,35619,387,3960121,0,0,0,2992419,176416192,0,16791,0,362535,22209029,14
209226106,2500556,27110,1937,259672,18797,193,18,102,1018,1,213485,2075191,27405,0,259377,0,0,0,100,0,32564,4866,3688984,0,0,0,2993118,181548984,0,16860,0,367859,22852582,96
214228887,2501293,3566,264,298204,22381,241,0,14,1165,0,28003,2385259,3617,0,297976,0,177,0,40,0,37314,667,4129958,0,0,0,2994557,186549760,0,17024,0,378788,23481096,347
219230422,2500051,4099,301,290277,23990,30,0,16,1134,0,32288,2321938,4137,0,290129,0,110,0,13,0,36312,731,4040234,0,0,0,2992813,191748099,0,17037,0,379811,24130799,128
224232241,2501434,4877,678,287957,22246,349,0,20,1124,0,38113,2303417,4910,0,287312,0,612,0,16,0,36088,903,4026607,0,0,0,2994846,196506912,0,17320,0,399593,24730508,855
229235498,2501413,62438,6945,216715,16427,397,0,247,844,0,490670,1729756,62978,0,215992,0,183,0,210,0,27310,11493,3157953,0,0,0,2995076,201599164,0,17511,0,412290,25370386,390
234239213,2501768,4215,338,292457,24549,199,0,17,1142,0,33195,2339321,4260,0,292412,0,0,0,17,0,36580,756,4047260,0,0,0,2994955,206669296,0,17654,0,422729,26007264,132
239241245,2500654,4928,368,292264,25045,40,0,20,1141,0,38682,2337940,4952,0,291299,0,941,0,15,0,36663,888,4077290,0,0,0,2993805,211880537,0,17689,0,424933,26660353,966
244244356,2501797,28990,2367,265506,19262,548,24,110,1039,1,228399,2122753,29163,0,265281,0,52,0,88,0,33273,5011,3739334,0,0,0,2995104,216496721,0,18166,0,459793,27244135,426
250169602,2501313,0,0,283271,23621,83,0,0,1107,0,0,2265561,53,0,274065,0,9153,0,86,0,36597,60,4116981,0,0,0,2994543,222644013,0,18177,0,460541,28009033,9153
255171129,2501091,0,0,277279,24885,168,0,0,1083,0,0,2217017,113,0,253497,0,23669,0,413,0,37705,111,4306383,0,0,0,2994823,227474080,0,18177,0,460706,28615131,23678
260173811,2501942,0,0,285685,20618,62,0,0,1116,0,0,2285178,26,0,281002,0,4657,0,250,0,36314,30,4100278,0,0,0,2995930,232446771,0,18177,0,460790,29237966,4681
265176835,2501438,0,0,282447,20566,101,0,0,1104,0,0,2258885,65,0,272639,0,9743,0,394,0,36567,72,4156889,0,0,0,2994703,237373778,0,18177,0,460938,29856484,9762
270177827,2500971,0,0,295569,21069,80,0,0,1154,0,0,2364104,40,0,286408,0,9121,0,84,0,38112,40,4283987,0,0,0,2994259,242458792,0,18177,0,461044,30493759,9137
275180373,2500707,0,0,290802,21189,97,0,0,1137,0,0,2326005,37,0,77899,0,212866,0,248,0,62992,36,7262603,0,0,0,2993685,247466479,0,18177,0,461187,31116515,212915
280181022,2500010,4320,310,284935,24858,30,0,16,1113,0,34318,2279222,4354,0,454,0,284447,0,10,0,71237,738,8227842,0,0,0,2990974,252135219,0,18185,0,461925,31698768,284482
285190924,2509224,40983,12183,36060,5079,8111,735,153,145,16,305020,262266,44227,0,2263,0,30553,0,27,0,9470,16062,1414188,0,0,0,3004040,253294441,0,20732,0,498293,31861085,36158
290197525,2501713,26342,5561,171750,12867,4618,316,107,665,4,189974,1362910,28008,0,160883,0,9201,0,5,0,23050,11358,2672428,0,0,0,2995697,255394747,0,23098,0,530065,32137965,14774
295199202,2500585,25783,2004,260272,19570,1679,74,99,1017,3,193314,2081370,25939,0,260030,0,86,0,106,0,32648,6182,3678421,0,0,0,2993773,260025177,0,25434,0,557590,32717059,4076
300200092,2500609,1100,70,281777,20149,137,0,4,1101,0,8709,2254177,1105,0,281772,0,0,0,1,0,35228,193,3919972,0,0,0,2993663,264994516,0,25552,0,564321,33340552,93
305202150,2501020,641,54,289400,20703,86,0,2,1131,0,4932,2315158,647,0,289394,0,0,0,4,0,36181,129,4007778,0,0,0,2994006,270018498,0,25639,0,570743,33967820,65
310203279,2500484,1152,138,293492,21014,113,0,5,1146,0,8999,2347795,1171,0,293473,0,0,0,7,0,36695,231,4090951,0,0,0,2993277,275019636,0,25746,0,579744,34594260,80
315204583,2501068,63471,6520,202048,14444,445,22,246,791,1,498486,1611869,64084,0,201435,0,0,0,244,0,25512,11363,2982392,0,0,0,2994290,279916916,0,25933,0,591352,35209001,231
320207056,2501193,2610,174,294088,22049,20,0,9,1150,0,20691,2352658,2616,0,294082,0,0,0,3,0,36768,387,4088403,0,0,0,2994318,285090944,0,25946,0,592189,35856570,14
325208361,2500880,21009,1899,268375,24917,152,19,82,1048,1,165454,2145343,21232,0,268152,0,0,0,78,0,33628,3771,3778612,0,0,0,2993816,290280795,0,26001,0,596351,36506745,75
330211852,2502039,3566,281,292060,24114,262,0,15,1139,0,28003,2336107,3617,0,291832,0,177,0,40,0,36545,648,4042462,0,0,0,2995411,295156928,0,26176,0,608358,37119738,360
335214225,2502128,3635,308,294325,21196,30,0,15,1149,0,28576,2354322,3673,0,294177,0,110,0,13,0,36819,667,4110045,0,0,0,2995503,300342979,0,26192,0,609321,37766501,127
340215042,2500525,4877,355,292309,23580,349,0,19,1142,0,38113,2338233,4910,0,291664,0,612,0,16,0,36632,910,4077266,0,0,0,2993278,305109984,0,26469,0,629150,38366076,855
345216738,2501612,47243,3688,238410,17027,305,0,182,935,0,370930,1904279,47650,0,237820,0,183,0,156,0,29970,8740,3409076,0,0,0,2994803,310254971,0,26621,0,639096,39012044,341
350217557,2500533,6745,1422,289661,23281,249,0,27,1131,0,52924,2316907,6796,0,289610,0,0,0,23,0,36235,1171,4024095,0,0,0,2993903,315303088,0,26801,0,652215,39646389,169
