timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
195081724,2501038,0,0,307160,41593,80,0,0,1200,0,0,2456722,66,0,307094,0,0,0,0,0,38443,70,4242537,0,0,0,2994575,93999633,0,0,0,250226,25616894,68
200083720,2501895,0,0,304083,40178,90,0,0,1188,0,0,2431996,80,0,304003,0,0,0,0,0,38070,83,4220649,0,0,0,2994840,99330458,0,0,0,250409,26284899,67
205084846,2500448,0,0,307673,40282,78,0,0,1202,0,0,2460804,72,0,307601,0,0,0,0,0,38512,76,4248970,0,0,0,2993824,104608458,0,0,0,250554,26946245,73
210087298,2501608,0,0,307670,39190,84,0,0,1202,0,0,2460751,75,0,307595,0,0,0,0,0,38511,83,4265040,0,0,0,2992604,109859607,0,0,0,250719,27604236,72
215089221,2501004,0,0,295897,40082,78,0,0,1156,0,0,2366603,71,0,295826,0,0,0,0,0,37057,68,4245186,0,0,0,2995167,115082003,0,0,0,250882,28258719,66
220090673,2501082,0,0,306392,40500,80,0,0,1197,0,0,2450533,73,0,306319,0,0,0,0,0,38349,64,4227199,0,0,0,2994674,120421073,0,0,0,251036,28927805,68
225094798,2501986,0,0,305361,43100,94,31,0,1192,1,0,2442142,90,0,305271,0,0,0,0,0,38233,100,4220330,0,0,0,2993976,125682252,0,0,0,251208,29587171,72
230097422,2502454,0,0,307154,38992,92,0,0,1200,0,0,2456527,87,0,307067,0,0,0,0,0,38446,86,4251258,0,0,0,2995956,130961921,0,0,0,251386,30248762,74
235100701,2501643,0,0,304853,39893,86,0,0,1191,0,0,2438177,77,0,304776,0,0,0,0,0,38172,89,4237698,0,0,0,2995092,136229149,0,0,0,251581,30908837,71
240103717,2502100,0,0,303826,44859,92,0,0,1187,0,0,2429963,79,0,303747,0,0,0,0,0,38032,84,4211004,0,0,0,2995985,141504677,0,0,0,251766,31569925,71
245106004,2500915,0,0,306398,49327,68,0,0,1197,0,0,2450709,57,0,306341,0,0,0,0,0,38360,65,4245892,0,0,0,2995000,146770267,0,0,0,251938,32229740,62
250108377,2500858,0,0,306132,42155,88,0,0,1196,0,0,2448442,74,0,306058,0,0,0,0,0,38321,92,4246540,0,0,0,2993719,152054104,0,0,0,252106,32891829,73
255110747,2500982,0,0,305108,42474,88,18,0,1191,1,0,2440161,85,0,305023,0,0,0,0,0,38196,78,4215243,0,0,0,2992656,157364575,0,0,0,252263,33557275,71
260112362,2501032,0,0,304085,40700,86,17,0,1187,1,0,2432058,78,0,304007,0,0,0,0,0,38065,75,4217175,0,0,0,2995059,162726382,0,0,0,252424,34229121,68
265113313,2500178,0,0,305882,39706,76,0,0,1195,0,0,2446526,66,0,305816,0,0,0,0,0,38283,67,4227297,0,0,0,2993278,167977582,0,0,0,252582,34887157,69
270114512,2501160,0,0,309207,37071,82,0,0,1208,0,0,2473081,69,0,309138,0,0,0,0,0,38696,79,4270888,0,0,0,2994632,173251143,0,0,0,252743,35547987,69
275115534,2500629,0,0,303580,40343,72,0,0,1186,0,0,2428128,60,0,303520,0,0,0,0,0,38009,61,4203322,0,0,0,2994761,178448861,0,0,0,252907,36199368,67
280116505,2500284,0,0,306386,37383,92,0,0,1197,0,0,2450348,88,0,306298,0,0,0,0,0,38358,105,4238229,0,0,0,2992344,183691585,0,0,0,253093,36856348,70
285120085,2501429,0,0,305884,38390,72,19,0,1194,1,0,2446609,53,0,305831,0,0,0,0,0,38284,69,4222186,0,0,0,2994987,188942842,0,0,0,253263,37514343,73
290120703,2500594,0,0,310236,40420,72,19,0,1211,1,0,2481333,65,0,310171,0,0,0,0,0,38825,86,4272571,0,0,0,2993978,194290288,0,0,0,253441,38184405,72
295122121,2500261,0,0,303317,38701,86,97,0,1184,1,0,2425971,67,0,303250,0,0,0,0,0,37969,81,4197595,0,0,0,2993504,199570232,0,0,0,253601,38845991,66
300125058,2501838,0,0,307674,45771,76,0,0,1202,0,0,2460870,62,0,307612,0,0,0,0,0,38507,71,4251168,0,0,0,2995102,204796995,0,0,0,253746,39500915,71
305127449,2500716,0,0,294872,42232,80,0,0,1152,0,0,2358455,63,0,294809,0,0,0,0,0,36916,65,4105982,0,0,0,2994340,209964307,0,0,0,253896,40148422,68
310128329,2500359,0,0,307411,48283,90,0,0,1201,0,0,2458605,85,0,307326,0,0,0,0,0,38479,79,4255429,0,0,0,2992849,215258319,0,0,0,254084,40811808,78
315129313,2500793,0,0,307933,49813,70,0,0,1203,0,0,2462956,64,0,307869,0,0,0,0,0,38537,68,4268722,0,0,0,2993861,220599802,0,0,0,254229,41481111,68
320129949,2500266,0,0,304596,47198,88,0,0,1190,0,0,2436072,88,0,304508,0,0,0,0,0,38150,81,4232109,0,0,0,2992091,225906153,0,0,0,254407,42146042,72
325132033,2501016,0,0,306395,43703,74,0,0,1197,0,0,2450633,61,0,306334,0,0,0,0,0,38350,83,4232763,0,0,0,2994412,231161377,0,0,0,254617,42804570,68
330135363,2501290,0,0,307669,47062,86,0,0,1202,0,0,2460685,81,0,307588,0,0,0,0,0,38515,86,4260261,0,0,0,2994956,236524977,0,0,0,254794,43476662,69
335137701,2501374,0,0,301786,62653,76,0,0,1179,0,0,2413726,66,0,301720,0,0,0,0,0,37797,75,4226593,0,0,0,2995234,241770011,0,0,0,254985,44133909,71
340140562,2501354,0,0,305879,46195,82,18,0,1194,1,0,2446436,72,0,305807,0,0,0,0,0,38281,84,4231697,0,0,0,2993025,247039512,0,0,0,255149,44794231,69
345142013,2500973,0,0,306645,48172,86,18,0,1197,1,0,2452554,70,0,306575,0,0,0,0,0,38379,77,4244285,0,0,0,2994320,252333630,0,0,0,255304,45457649,74
350143784,2501255,0,0,308435,49162,90,0,0,1205,0,0,2466857,73,0,308362,0,0,0,0,0,38601,76,4267216,0,0,0,2993877,257601111,0,0,0,255467,46117799,80
355146731,2501578,0,0,307415,44542,82,0,0,1201,0,0,2458635,83,0,307332,0,0,0,0,0,38478,75,4260720,0,0,0,2993543,262876830,0,0,0,255621,46778909,70
360147471,2500071,0,0,304098,50807,60,0,0,1188,0,0,2432346,54,0,304044,0,0,0,0,0,38055,53,4196548,0,0,0,2993238,268126111,0,0,0,255758,47436656,73
