timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
618201016,2507920,39829,7162,35425,4706,6572,2706,155,142,9,290012,257518,43041,0,2033,0,30180,0,52,0,9333,17180,1421476,0,0,0,3002758,579951831,0,48811,0,1192867,72828643,35089
623203003,2500858,0,0,306688,21950,0,0,0,1198,0,0,2453504,179,0,306509,0,0,0,0,0,38392,210,4230075,0,0,0,2993981,583129083,0,50356,0,1212383,73227415,141
628204960,2500732,39117,3707,250841,18537,558,0,155,979,0,306456,2005168,39464,0,250494,0,0,0,323,0,31459,7188,3547062,0,0,0,2994538,587772994,0,52538,0,1245204,73800265,1152
633207600,2501476,36313,2531,257419,19746,156,0,138,1010,0,286073,2057671,36540,0,257192,0,0,0,78,0,32259,6078,3610604,0,0,0,2995198,593073867,0,52619,0,1251372,74462255,181
638210221,2501477,1669,127,297594,21784,0,0,7,1162,0,13289,2380752,1669,0,297594,0,0,0,1,0,37207,254,4174363,0,0,0,2994664,598416315,0,52628,0,1252120,75130934,3
643213392,2502073,1333,89,303556,21858,6,0,5,1186,0,10419,2428346,1347,0,303542,0,0,0,4,0,37950,240,4197256,0,0,0,2995824,603599393,0,52739,0,1261073,75779447,6
648215134,2500889,542,37,286431,24956,4,0,2,1119,0,4238,2291399,549,0,286424,0,0,0,1,0,35811,99,3968839,0,0,0,2994468,608554249,0,52905,0,1272443,76400318,3
653216402,2500860,2664,211,291726,24830,8,0,11,1139,0,21067,2333699,2679,0,291711,0,0,0,6,0,36473,374,4032901,0,0,0,2994120,613811982,0,52920,0,1273613,77054819,4
658217647,2500168,62902,6162,205906,19674,468,59,245,804,2,493276,1641915,63629,0,205052,0,127,0,270,0,26020,11512,3029110,0,0,0,2993420,618782258,0,53160,0,1288794,77678847,358
663221750,2502607,1480,91,308776,33016,16,0,5,1207,0,11602,2470015,1507,0,308569,0,180,0,8,0,38631,283,4251429,0,0,0,2995070,624213713,0,53175,0,1289704,78357185,188
668224167,2501186,106190,9254,146800,14800,642,47,416,571,2,833840,1167699,107097,0,145893,0,0,0,385,0,18708,18804,2300049,0,0,0,2993021,629183878,0,53498,0,1309239,78981501,346
