timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
583254509,2500981,6745,496,298621,21308,38,0,27,1166,0,52924,2388587,6796,0,298570,0,0,0,23,0,37355,1188,4132475,0,0,0,2994257,532707888,0,44080,0,1103553,66917990,22
588256775,2502037,2125,165,297636,23805,12,0,9,1162,0,16629,2380997,2138,0,297503,0,120,0,9,0,37231,391,4128516,0,0,0,2995258,537901221,0,44104,0,1105226,67566729,125
593262085,2501413,51617,4515,236072,16862,278,39,196,926,2,405117,1885735,52000,0,235637,0,52,0,172,0,29673,9435,3367932,0,0,0,2994988,542571225,0,44601,0,1139650,68155640,198
599515283,2501556,0,0,285319,27321,70,0,0,1115,0,0,2281945,53,0,276113,0,9153,0,86,0,36853,69,4147733,0,0,0,2994887,548909933,0,44618,0,1141190,68946450,9144
604516192,2500442,0,0,279088,20347,124,0,0,1090,0,0,2231587,107,0,257076,0,21905,0,402,0,37705,118,4297109,0,0,0,2993419,553738186,0,44618,0,1141365,69547862,21882
609518810,2501328,0,0,292853,22734,34,0,0,1144,0,0,2342522,26,0,288170,0,4657,0,250,0,37209,31,4195611,0,0,0,2993118,558718835,0,44618,0,1141456,70171063,4654
614520058,2500616,0,0,294479,21040,78,0,0,1151,0,0,2355141,65,0,284671,0,9743,0,394,0,38070,72,4259604,0,0,0,2993343,563705234,0,44618,0,1141600,70796273,9739
619521107,2500644,0,0,297105,21261,54,0,0,1160,0,0,2376392,40,0,287944,0,9121,0,84,0,38305,40,4298494,0,0,0,2993848,568767720,0,44618,0,1141712,71430109,9111
624522923,2501122,0,0,287218,20610,44,0,0,1123,0,0,2297333,37,0,85835,0,201346,0,248,0,61106,40,6806097,0,0,0,2994771,573742639,0,44618,0,1141870,72052436,201342
629524958,2501148,0,0,293632,21107,0,0,0,1147,0,0,2349056,0,0,0,0,293632,0,0,0,73429,0,8217150,0,0,0,2993110,578405935,0,44618,0,1141870,72626389,293631
634536213,2507379,40384,9740,35893,4179,6620,2670,146,154,10,300523,260983,43617,0,2312,0,30348,0,29,0,9410,15720,1422929,0,0,0,3001728,579630259,0,47111,0,1177448,72793247,34489
639541761,2500315,29846,3016,157414,11490,1270,19,121,612,1,215451,1247151,31652,0,145617,0,9991,0,9,0,21383,12668,2508443,0,0,0,2993806,581640187,0,49584,0,1210076,73060158,12931
644546683,2502460,23385,2123,261788,21466,330,52,91,1022,2,174438,2093624,23756,0,261331,0,86,0,102,0,32816,5362,3706029,0,0,0,2994267,586284666,0,51660,0,1234661,73628871,3374
649550505,2502846,1100,100,300721,27624,4,0,4,1175,0,8709,2405729,1105,0,300716,0,0,0,1,0,37599,183,4173021,0,0,0,2996339,591311636,0,51802,0,1241920,74258673,4
654554722,2502132,641,59,301944,31147,6,0,3,1179,0,4932,2415510,647,0,301938,0,0,0,4,0,37748,109,4210577,0,0,0,2995356,596421634,0,51885,0,1248465,74898955,4
659555433,2500386,1152,1324,298100,27751,10,0,5,1164,0,8999,2384659,1171,0,298081,0,0,0,7,0,37272,233,4140887,0,0,0,2993540,601451444,0,51988,0,1257213,75526667,5
664556980,2501102,61967,4900,210228,16208,422,42,234,828,2,486776,1677489,62556,0,209639,0,0,0,234,0,26525,11176,3090713,0,0,0,2994887,606442932,0,52181,0,1268928,76152135,220
669557330,2500264,2610,196,303560,22661,6,0,10,1186,0,20691,2428434,2616,0,303554,0,0,0,3,0,37951,364,4213357,0,0,0,2992911,611633344,0,52193,0,1269793,76801558,5
674561257,2503505,28991,2056,261362,21090,200,0,110,1025,0,228323,2088542,29309,0,261044,0,0,0,107,0,32783,5049,3706730,0,0,0,2996630,616722645,0,52286,0,1275299,77436120,99
679565121,2501528,3566,252,298204,21554,28,0,14,1164,0,28003,2385259,3617,0,297976,0,177,0,40,0,37315,647,4126429,0,0,0,2994923,621656320,0,52441,0,1285646,78055361,190
684565912,2500156,4099,291,294373,24312,22,0,16,1150,0,32288,2354706,4137,0,294225,0,110,0,13,0,36824,724,4093820,0,0,0,2993471,626893571,0,52456,0,1286645,78710892,123
689569369,2502466,4877,312,299221,24371,28,0,17,1171,0,38113,2393529,4910,0,298576,0,612,0,16,0,37494,896,4161732,0,0,0,2995510,631687200,0,52742,0,1306250,79312774,626
