timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
192606571,2502144,1152,94,300404,29269,10,0,5,1173,0,8999,2403091,1171,0,300385,0,0,0,7,0,37562,241,4191397,0,0,0,2995727,166879412,0,16102,0,348564,21014652,5
197610298,2501870,61564,9547,210124,18881,418,0,249,813,0,483510,1676699,62147,0,209541,0,0,0,231,0,26511,11254,3107038,0,0,0,2995420,171946505,0,16300,0,360511,21651424,218
202611147,2500153,4252,593,297560,21688,12,0,17,1162,0,33673,2380360,4268,0,297544,0,0,0,6,0,37206,637,4145366,0,0,0,2992936,177169580,0,16313,0,361533,22305752,7
207613130,2501333,79680,9297,181080,13640,576,0,310,710,0,625554,1442090,80570,0,180190,0,0,0,328,0,22959,14445,2753490,0,0,0,2994653,182083664,0,16551,0,376190,22924221,286
212615742,2501063,3465,236,296261,25008,24,0,13,1158,0,27216,2369757,3510,0,296039,0,177,0,38,0,37070,619,4111509,0,0,0,2992251,187246080,0,16567,0,377544,23571036,188
217617482,2500534,3686,257,298370,21541,22,0,14,1166,0,28984,2386682,3724,0,298222,0,110,0,13,0,37322,673,4157589,0,0,0,2993454,192477187,0,16580,0,378587,24226421,122
222619440,2500676,3575,260,303617,22216,4,0,14,1186,0,28341,2428890,3581,0,303335,0,276,0,6,0,37990,564,4205170,0,0,0,2993729,197328122,0,16863,0,398672,24836390,282
227620559,2500944,108581,8871,137784,10367,634,0,425,538,0,853199,1095537,109494,0,136871,0,0,0,358,0,17556,19795,2173993,0,0,0,2994235,202133343,0,17209,0,420067,25441733,338
232623209,2502559,4215,274,295017,22901,30,0,15,1154,0,33195,2359801,4260,0,294972,0,0,0,17,0,36900,759,4117335,0,0,0,2996378,207351280,0,17236,0,421580,26095000,16
237625011,2500332,4895,345,295629,24670,14,0,19,1155,0,38453,2364895,4914,0,294669,0,941,0,13,0,37081,884,4121765,0,0,0,2992669,212505177,0,17275,0,423764,26740255,949
242626747,2500871,8291,835,287342,23162,42,0,33,1122,0,65530,2298293,8352,0,287281,0,0,0,26,0,35945,1497,4003638,0,0,0,2993903,217043016,0,17771,0,459199,27314302,24
248110380,2500084,0,0,286855,21709,70,0,0,1121,0,0,2294233,53,0,277649,0,9153,0,86,0,37045,71,4168996,0,0,0,2992620,222781229,0,17771,0,459278,28031275,9144
253112086,2500719,0,0,278559,20500,136,29,0,1087,1,0,2227257,113,0,254777,0,23669,0,413,0,37864,122,4350039,0,0,0,2994320,227707552,0,17771,0,459461,28646231,23646
258114917,2501999,0,0,290805,26052,34,0,0,1136,0,0,2326138,26,0,286122,0,4657,0,250,0,36953,29,4166092,0,0,0,2993972,232680243,0,17771,0,459544,29269315,4654
263117997,2502289,0,0,289103,21009,78,0,0,1130,0,0,2312133,65,0,279295,0,9743,0,394,0,37397,72,4187711,0,0,0,2994334,237654354,0,17771,0,459682,29893479,9739
