timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
956631391,5027033,109184,2138250,113024,2343202,0,0,873472,904192,109184,0,113024,0,0,0,0,0,368,21327,1067428,8929263,80271,4326475,508108,441147392,56956932,53423,0,1268928,221344,866
963319426,5017043,111360,2198384,122112,2415892,0,0,890880,976896,111360,0,122112,0,0,0,0,0,7025,15494,399346,9036713,206905,2444791,395908,444293120,59187399,55514,0,1317437,232410,906
970010985,5013680,117376,2349952,114048,2286780,0,0,939008,912384,117376,0,114048,0,0,0,0,0,9893,11573,374692,9443513,199855,1689962,2682535,447414272,61400221,57602,0,1366087,229627,882
976709794,5020017,108800,2133266,113408,2306214,0,0,870400,907264,108800,0,113408,0,0,0,0,0,3201,8276,1552037,7771210,113216,2671013,5824993,450486272,63545433,59663,0,1413599,221872,881
985084981,5021680,146432,3255510,141568,2730202,0,0,1171456,1132544,146432,0,141568,0,0,0,0,0,5167,33575,1380938,0,146144,4500925,4831077,454453248,2275533,1370,0,40409,266175,1130
991791021,5026935,117504,2332008,113920,2288668,0,0,940032,911360,117504,0,113920,0,0,0,0,0,10221,23288,127205,8363352,117986,3533512,395859,457615360,4498578,3493,0,89683,230077,881
998483544,5014841,115328,2307314,116096,2348552,0,0,922624,928768,115328,0,116096,0,0,0,0,0,10802,17336,219201,9363451,160881,2537471,397204,460711936,6704489,5572,0,139080,230410,913
1005174523,5014662,114944,2275392,115456,2329922,0,0,919552,923648,114944,0,115456,0,0,0,0,0,11594,14777,412828,9423970,184901,1742677,1647154,463808512,8905040,7644,0,187971,230422,911
1011866339,5018115,118400,2359764,108928,2211228,0,0,947200,871424,118400,0,108928,0,0,0,0,0,4546,7858,1351029,9704122,121316,2473254,5840744,466921472,11091240,9818,0,239151,227579,880
1018560836,5015168,118016,2350048,113408,2277424,0,0,944128,907264,118016,0,113408,0,0,0,0,0,3493,12502,1536858,4000259,117600,3484481,5881571,470075392,13311473,11915,0,289332,229075,908
1025257578,5020511,118656,2310672,112768,2269020,0,0,949248,902144,118656,0,112768,0,0,0,0,0,3457,19031,1450557,0,118944,4246924,5889691,473171968,15518161,13982,0,339016,231587,898
1031955983,5024619,116992,2321110,113408,2253034,0,0,935936,907264,116992,0,113408,0,0,0,0,0,9905,23369,1150926,0,118205,3531117,1282752,476325888,17733072,16131,0,390067,230280,919
1038656154,5026099,117632,2349086,115840,2328462,0,0,941056,926720,117632,0,115840,0,0,0,0,0,10698,22844,483771,5696468,118776,3593302,379313,479488000,19967644,18291,0,440864,233405,903
1045348046,5016489,113536,2303844,113792,2317668,0,0,908288,910336,113536,0,113792,0,0,0,0,0,10241,19846,90336,9308832,137893,2995984,397102,482551808,22141542,20375,0,490186,226609,880
1052049995,5023918,114944,2308716,115456,2320164,0,0,919552,923648,114944,0,115456,0,0,0,0,0,14225,8129,398894,9467955,159134,1720414,5088432,485722112,24360512,22476,0,539981,230694,901
1058740617,5015537,111104,2177206,121344,2448384,0,0,888832,970752,111104,0,121344,0,0,0,0,0,7984,11407,1655161,864936,118289,3419045,5877511,488744960,26554104,24388,0,586144,232074,899
1065425267,5013503,119808,2332960,110592,2279002,0,0,958464,884736,119808,0,110592,0,0,0,0,0,3249,19263,1405353,0,117155,4061015,5917514,491833344,28752600,26539,0,636729,228768,899
1072117229,5019259,112384,2219906,115968,2384222,0,0,899072,927744,112384,0,115968,0,0,0,0,0,224,22482,1173026,6882713,118499,4367195,1082492,494929920,30941744,28623,0,686074,228627,899
1078824994,5028665,117376,2316124,115072,2356792,0,0,939008,920576,117376,0,115072,0,0,0,0,0,10771,17978,220717,9533958,168117,2377813,397163,497944576,33133294,30661,0,734191,231416,909
1085513235,5015345,113792,2200496,118656,2429374,0,0,910336,949248,113792,0,118656,0,0,0,0,0,12195,12773,409863,9329226,184235,1701733,2092270,501041152,35346149,32700,0,782570,232023,913
1092204725,5018922,115328,2263962,114048,2282012,0,0,922624,912384,115328,0,114048,0,0,0,0,0,14096,7647,1515038,2510188,119097,1750306,5886245,504154112,37544620,34759,0,831273,227535,897
1098908013,5028701,115200,2232202,117248,2386480,0,0,921600,937984,115200,0,117248,0,0,0,0,0,3651,25336,1351483,0,118305,3841344,5906034,507258880,39758714,36793,0,880306,232192,911
1105604753,5024823,111616,2234866,113664,2366784,0,0,892928,909312,111616,0,113664,0,0,0,0,0,2353,27278,1193822,2337290,117820,3804193,4127025,510298112,41914172,38894,0,928601,224973,871
1112296088,5012430,112768,2192904,107392,2162604,0,0,902144,859136,112768,0,107392,0,0,0,0,0,9972,21952,3679,9252573,115532,2564789,394868,513312768,44032737,40991,0,978046,220093,864
1119000697,5026414,114816,2273488,114560,2343910,0,0,918528,916480,114816,0,114560,0,0,0,0,0,13123,10403,356502,9458980,170227,1642515,3869477,516458496,46238620,43118,0,1028155,229461,890
1125689310,5014585,115712,2343488,116736,2353744,0,0,925696,933888,115712,0,116736,0,0,0,0,0,14548,8003,770762,6992293,144133,1961881,5905250,519555072,48451468,45213,0,1077618,232583,911
1132395574,5027184,112256,2219050,107904,2228868,0,0,898048,863232,112256,0,107904,0,0,0,0,0,3561,15549,1454159,2181101,114095,4201891,5840954,522586112,50574098,47309,0,1126741,220210,835
1139081566,5012382,117248,2342294,114176,2266550,0,0,937984,913408,117248,0,114176,0,0,0,0,0,1136,24746,1145453,5162973,117566,3978706,2313059,525740032,52794323,49437,0,1176912,229487,892
1145779584,5023391,117632,2285110,114816,2307258,0,0,941056,918528,117632,0,114816,0,0,0,0,0,3744,22622,726029,7474444,118460,3795056,403469,528861184,55013318,51536,0,1226656,231059,914
1152466643,5013844,111104,2171564,110080,2273424,0,0,888832,880640,111104,0,110080,0,0,0,0,0,10306,14467,389755,9107350,183735,1611369,1070535,531908608,57146215,53573,0,1274651,219970,856
1159169747,5024283,113920,2225246,119552,2413254,0,0,911360,956416,113920,0,119552,0,0,0,0,0,14968,7261,1297851,4047457,129708,2320766,5885926,535070720,59380798,55639,0,1323067,233191,908
1165866532,5019635,116480,2307686,113920,2304310,0,0,931840,911360,116480,0,113920,0,0,0,0,0,10086,10463,1548358,2209574,118193,3344621,5913484,538167296,61581319,57683,0,1371272,228103,878
1172571625,5028881,108416,2120758,114816,2366464,0,0,867328,918528,108416,0,114816,0,0,0,0,0,0,28002,1518584,2839300,79499,3346849,5297542,541263872,63738830,59748,0,1418702,222728,886
1179893709,5013759,139904,2792950,134528,2684376,0,0,1119232,1076224,139904,0,134528,0,0,0,0,0,9555,28097,355091,8401077,138988,3580870,0,544600064,2259694,1063,0,36206,273864,1058
1186590926,5025303,115712,2309214,114688,2324316,0,0,925696,917504,115712,0,114688,0,0,0,0,0,12556,18075,0,6904617,184125,2169121,397112,547721216,4465564,3160,0,85548,228834,888
1193279809,5017000,112128,2319874,112128,2397898,0,0,897024,897024,112128,0,112128,0,0,0,0,0,13986,11447,101310,7490181,213352,1642380,2106339,550744064,6610791,5233,0,133612,223831,883
1199985748,5026061,112896,2243554,115456,2428038,0,0,903168,923648,112896,0,115456,0,0,0,0,0,14522,7500,1493003,2895510,121573,2479032,5853002,553881600,8809617,7395,0,183125,228086,904
1206675569,5014846,122496,2444672,109952,2212484,0,0,979968,879616,122496,0,109952,0,0,0,0,0,7872,17684,1488498,0,118989,4075448,5914901,557002752,11027805,9593,0,234767,232591,907
1213383506,5029445,115328,2325392,117120,2348662,0,0,922624,936960,115328,0,117120,0,0,0,0,0,2624,24728,1583069,0,118790,4228886,5946598,560123904,13246792,11640,0,283652,230207,906
1220082704,5020211,116736,2366108,112640,2264952,0,0,933888,901120,116736,0,112640,0,0,0,0,0,0,23088,796304,9016181,117515,4260536,1126572,563228672,15443215,13786,0,332996,229510,890
1226774192,5017152,115456,2251394,112896,2280350,0,0,923648,903168,115456,0,112896,0,0,0,0,0,13056,13172,0,9259186,189088,1659024,412805,566235136,17608137,15777,0,381048,227875,906
1233481842,5027521,116608,2318010,110720,2230638,0,0,932864,885760,116608,0,110720,0,0,0,0,0,13810,8155,237388,9434170,196348,1702949,2415680,569282560,19777947,17901,0,431072,227223,885
1240176801,5023955,104576,2304964,107392,2338496,0,0,836608,859136,104576,0,107392,0,0,0,0,0,13370,7639,1457178,145892,124735,3773223,5932847,572182528,21818706,19860,0,477320,211794,835
1246874875,5024139,108160,2251634,108928,2319212,0,0,865280,871424,108160,0,108928,0,0,0,0,0,1257,26116,1499640,0,124948,4087055,5899097,575148032,23905813,21834,0,523633,217383,860
1253578508,5029508,106624,2230006,108416,2318010,0,0,852992,867328,106624,0,108416,0,0,0,0,0,0,25928,1239320,2740248,117103,3825314,4160710,578072576,25971113,23794,0,570028,215396,839
1260275299,5021845,111872,2242510,102144,2069208,0,0,894976,817152,111872,0,102144,0,0,0,0,0,9603,21302,0,9056385,114605,1698183,411457,581054464,28044692,25829,0,617849,214135,835
1266977659,5027723,111488,2228410,114816,2370634,0,0,891904,918528,111488,0,114816,0,0,0,0,0,14337,8005,522461,9097414,154498,1696221,4178571,584110080,30209606,27897,0,666850,226747,894
1273670925,5015461,115072,2344648,110208,2308224,0,0,920576,881664,115072,0,110208,0,0,0,0,0,13746,7165,1006514,6088143,116054,2278370,5899500,587141120,32363069,29953,0,716237,225285,874
1280360016,5014329,104704,2102716,110336,2272720,0,0,837632,882688,104704,0,110336,0,0,0,0,0,3440,21421,1500402,0,113394,4063011,5821991,590147584,34448916,31973,0,762802,215214,863
1287051631,5020044,109056,2179998,117248,2441872,0,0,872448,937984,109056,0,117248,0,0,0,0,0,0,23041,1032515,6354597,115237,3951831,2354426,593235968,36622015,34016,0,809504,225845,880
1293737783,5014508,110208,2208340,115072,2448436,0,0,881664,920576,110208,0,115072,0,0,0,0,0,3439,22043,516129,9015262,117754,3478379,423595,596258816,38773486,36066,0,857813,224659,872
1300437417,5025150,109056,2202326,104960,2169634,0,0,872448,839680,109056,0,104960,0,0,0,0,0,13113,8034,34472,8907516,217321,1608080,1011251,599224320,40842959,38103,0,905768,213833,822
1307126016,5017637,115328,2344736,109952,2261758,0,0,922624,879616,115328,0,109952,0,0,0,0,0,13731,7779,1266282,2676576,115490,2881981,5875196,602304512,43007849,40202,0,955677,225344,867
1313833729,5026187,111360,2323958,113920,2366422,0,0,890880,911360,111360,0,113920,0,0,0,0,0,9913,13143,1551471,0,117242,3806427,5918777,605335552,45161326,42271,0,1004105,225641,887
1320537383,5028789,106240,2124760,107776,2223800,0,0,849920,862208,106240,0,107776,0,0,0,0,0,0,27413,1414604,651420,111173,3339156,5351672,608317440,47234853,44303,0,1051021,213121,834
1327241235,5029744,115584,2356534,110720,2284362,0,0,924672,885760,115584,0,110720,0,0,0,0,0,7515,22882,206454,9496819,116050,2333530,398159,611430400,49414115,46410,0,1100450,226711,886
1333944515,5026235,112768,2251030,114560,2390632,0,0,902144,916480,112768,0,114560,0,0,0,0,0,12338,16427,0,9123625,164330,1726519,417850,614477824,51584327,48477,0,1148734,227590,873
1340640672,5020661,106368,2197206,104576,2104488,0,0,850944,836608,106368,0,104576,0,0,0,0,0,13063,7430,797666,7700920,108508,970400,5811975,617435136,53633215,50630,0,1197173,210186,825
1347341925,5024940,111488,2222628,113792,2359204,0,0,891904,910336,111488,0,113792,0,0,0,0,0,5825,18351,1539738,0,115131,4022934,5847560,620507136,55796127,52698,0,1246047,224872,890
1354043989,5026351,115712,2304070,118784,2369990,0,0,925696,950272,115712,0,118784,0,0,0,0,0,1984,25419,1615349,0,119939,4456206,5921922,623628288,58027400,54773,0,1295361,233433,908
1360744095,5028307,108800,2127104,114432,2284822,0,0,870400,915456,108800,0,114432,0,0,0,0,0,1360,15144,1342324,8908094,113940,4120685,564479,626683904,60174650,56846,0,1342672,223378,875
1367437518,5020377,116096,2293510,116352,2335958,0,0,928768,930816,116096,0,116352,0,0,0,0,0,13714,8821,0,9469595,210217,2144863,395989,629837824,62401032,58993,0,1392353,232600,907
1378852359,5022517,245120,4815846,247680,4993946,0,0,1960960,1981440,245120,0,247680,0,0,0,0,0,16915,17957,936641,5133458,139682,1504042,6035561,635017216,2276796,1094,0,37360,276527,1922
1385545475,5013424,116992,2325522,114432,2306568,0,0,935936,915456,116992,0,114432,0,0,0,0,0,10769,17880,1550855,0,117955,2522809,5908038,638113792,4483472,3160,0,86962,230845,890
1392238928,5015952,113536,2218240,115840,2319790,0,0,908288,926720,113536,0,115840,0,0,0,0,0,48,29179,1579186,78333,122491,4690021,5687512,641202176,6675808,5268,0,136146,229292,903
1398939531,5024339,114816,2265700,117632,2342808,0,0,918528,941056,114816,0,117632,0,0,0,0,0,7297,15027,541517,9372977,118535,3909735,395615,644339712,8898110,7374,0,186008,232483,920
1405643996,5028025,119936,2434342,107392,2227418,0,0,959488,859136,119936,0,107392,0,0,0,0,0,11345,13418,0,9987675,158094,2915033,396930,647411712,11074054,9555,0,236616,227664,886
1412338577,5016854,109440,2147132,111744,2229680,0,0,875520,893952,109440,0,111744,0,0,0,0,0,13962,14550,40361,8600120,113541,849974,5747577,650467328,13209003,11573,0,284017,220075,858
1419033933,5014273,116864,2282470,114560,2341574,0,0,934912,916480,116864,0,114560,0,0,0,0,0,6898,20839,1548962,0,117979,3577958,5877695,653572096,15416922,13767,0,333591,231678,890
1425723785,5016484,114048,2320836,111232,2327094,0,0,912384,889856,114048,0,111232,0,0,0,0,0,1905,25335,1519594,0,116981,4277200,5922361,656611328,17572396,15818,0,383308,225276,893
1432424618,5029770,112896,2224722,107264,2198728,0,0,903168,858112,112896,0,107264,0,0,0,0,0,651,15035,1362851,9277580,114099,4238384,761228,659625984,19690951,17903,0,432971,220330,861
1439117613,5014939,114176,2237192,117248,2355656,0,0,913408,937984,114176,0,117248,0,0,0,0,0,13512,9541,0,9292462,200551,2295586,396807,662755328,21905043,20012,0,483026,230695,908
1445827571,5029502,116608,2277470,116864,2356644,0,0,932864,934912,116608,0,116864,0,0,0,0,0,14560,9658,0,9566977,189892,1398158,2783097,665901056,24136327,22085,0,532443,232234,916
1452526708,5018925,109056,2144716,112128,2264656,0,0,872448,897024,109056,0,112128,0,0,0,0,0,3344,15030,1513134,8247575,75586,1839168,5822730,668956672,26271273,24100,0,579979,220188,861
1459233954,5028138,120448,2350118,110976,2224922,0,0,963584,887808,120448,0,110976,0,0,0,0,0,1024,29755,1508006,0,107190,4298834,5904057,672126976,28495918,26182,0,630578,231612,901
1465929475,5019106,115584,2264090,112768,2331532,0,0,924672,902144,115584,0,112768,0,0,0,0,0,4423,24181,1533653,0,133363,4348932,3731832,675207168,30680077,28269,0,679325,228729,903
1472632743,5027377,111616,2189268,108544,2156340,0,0,892928,868352,111616,0,108544,0,0,0,0,0,10603,0,1327829,9071227,120348,3353735,670056,678246400,32804776,30319,0,727544,219698,858
1479322465,5014825,113152,2253840,119296,2416336,0,0,905216,954368,113152,0,119296,0,0,0,0,0,14892,12073,0,9239490,136914,1505541,4568548,681400320,35031164,32440,0,776907,232218,913
1486009674,5015698,118144,2285790,115328,2361208,0,0,945152,922624,118144,0,115328,0,0,0,0,0,10049,22737,0,9725834,119046,1199371,5897079,684513280,37254262,34475,0,825883,232358,916
1492702828,5012479,108160,2133214,112000,2261580,0,0,865280,896000,108160,0,112000,0,0,0,0,0,0,28459,1519512,7591632,85779,2862591,5834474,687560704,39381015,36509,0,873755,219957,871
1499402565,5025604,117248,2283462,116224,2344994,0,0,937984,929792,117248,0,116224,0,0,0,0,0,8512,18912,1576052,0,158294,4381336,1944656,690722816,41615576,38636,0,923745,233016,893
1506092792,5015882,119936,2344096,113536,2277808,0,0,959488,908288,119936,0,113536,0,0,0,0,0,12304,8147,1541352,0,161421,4095491,377545,693835776,43838738,40726,0,973622,233365,904
1512791130,5019165,112640,2137920,110592,2199808,0,0,901120,884736,112640,0,110592,0,0,0,0,0,6911,1848,1280685,9112457,118956,3373741,1673179,696875008,45981876,42803,0,1021964,223334,857
1519482445,5013341,114944,2287150,117504,2318146,0,0,919552,940032,114944,0,117504,0,0,0,0,0,4417,27195,0,9403964,126772,2092120,5862883,700045312,48212356,44946,0,1072044,232512,910
1526176524,5016240,116480,2328290,113920,2300598,0,0,931840,911360,116480,0,113920,0,0,0,0,0,5313,30825,0,9565370,117005,1724825,5915412,703117312,50406739,47064,0,1122120,230462,882
1532893727,5026725,113536,2232716,111744,2310398,0,0,908288,893952,113536,0,111744,0,0,0,0,0,7537,0,1518266,7773076,127470,2931423,523565,706164736,52564249,49163,0,1171217,225168,873
1539593720,5021758,119680,2344494,112768,2272414,0,0,957440,902144,119680,0,112768,0,0,0,0,0,13568,0,1531133,0,165550,3874659,397797,709335040,54794741,51338,0,1222364,231103,919
1546291173,5024165,115200,2279282,116224,2350488,0,0,921600,929792,115200,0,116224,0,0,0,0,0,10723,15391,1577884,0,136836,3488573,3193397,712448000,57005533,53394,0,1270798,230806,902
1552995939,5028965,109440,2154662,116864,2376480,0,0,875520,934912,109440,0,116864,0,0,0,0,0,0,28147,1292341,8822552,129974,3593955,493111,715520000,59175339,55435,0,1317385,225691,879
1559689046,5017939,116992,2308444,115456,2333768,0,0,935936,923648,116992,0,115456,0,0,0,0,0,5720,30294,0,9442235,162978,2190206,394604,718698496,61408630,57577,0,1367193,231090,886
1566394460,5027721,114816,2314366,118656,2370064,0,0,918528,949248,114816,0,118656,0,0,0,0,0,11328,14007,0,9339235,136679,1752622,3458081,721811456,63630931,59632,0,1415839,233221,930
1574772017,5019859,146560,2903956,143488,2889912,0,0,1172480,1147904,146560,0,143488,0,0,0,0,0,17027,0,1157697,5393580,164478,3130120,0,725884928,2399726,1541,0,44302,277414,1133
1581477006,5027697,116608,2285022,114816,2322474,0,0,932864,918528,116608,0,114816,0,0,0,0,0,14305,5167,1557850,0,159612,3532757,395830,728997888,4610493,3655,0,93920,230862,884
1588171624,5015367,114816,2266762,115584,2379082,0,0,918528,924672,114816,0,115584,0,0,0,0,0,7408,29555,1582923,0,118537,3457909,5471997,732061696,6803147,5729,0,143018,229519,908
1594877316,5030281,116096,2272506,116352,2352806,0,0,928768,930816,116096,0,116352,0,0,0,0,0,0,30669,438034,9522438,142718,3581878,5901184,735150080,9013147,7749,0,191772,232539,920
1601574740,5021606,119808,2357268,109568,2207636,0,0,958464,876544,119808,0,109568,0,0,0,0,0,2305,26345,0,9869351,142825,2972327,5927237,738205696,11197294,9872,0,242084,229599,891
1608269725,5023317,114048,2279728,110208,2252818,0,0,912384,881664,114048,0,110208,0,0,0,0,0,13620,315,405934,9145480,117057,1790950,918251,741285888,13356836,11932,0,290277,222736,880
1614977199,5028708,117376,2315402,112000,2273510,0,0,939008,896000,117376,0,112000,0,0,0,0,0,13984,10530,1531699,0,158979,3490283,396304,744407040,15556581,14062,0,340568,229542,890
1621682688,5026539,118656,2289770,114816,2312968,0,0,949248,918528,118656,0,114816,0,0,0,0,0,12052,21561,1562722,0,144176,3524488,2464028,747528192,17781737,16211,0,391507,233560,931
1628380585,5027175,111232,2174392,108928,2205124,0,0,889856,871424,111232,0,108928,0,0,0,0,0,0,29247,1085295,9087717,115683,3461281,5839420,750542848,19900660,18306,0,440249,220246,858
1635068220,5016929,116224,2274828,116224,2377004,0,0,929792,929792,116224,0,116224,0,0,0,0,0,5010,19865,0,9445303,129893,2327925,5891732,753696768,22127039,20426,0,490416,231446,905
1641754160,5012345,113664,2250266,117760,2387124,0,0,909312,942080,113664,0,117760,0,0,0,0,0,10167,9053,136903,9286811,118636,1791412,3923146,756809728,24337837,22473,0,538300,230372,907
1648452764,5019151,106240,2057146,114944,2352938,0,0,849920,919552,106240,0,114944,0,0,0,0,0,14369,934,1566718,7989820,81542,1738777,423937,759832576,26464584,24473,0,584533,220610,854
1655154689,5025754,120064,2391506,110336,2218250,0,0,960512,882688,120064,0,110336,0,0,0,0,0,8625,27051,1492452,0,128362,3487104,4213966,762970112,28674571,26622,0,636175,229349,896
1661844514,5016636,110336,2192878,114944,2342568,0,0,882688,919552,110336,0,114944,0,0,0,0,0,4337,29334,1387354,0,147079,4188474,5917438,765984768,30823893,28650,0,684458,225584,886
1668532910,5017101,109952,2125006,110208,2201640,0,0,879616,881664,109952,0,110208,0,0,0,0,0,528,20384,995704,9043765,146604,1664042,5832974,768999424,32942445,30741,0,732563,219428,854
1675233670,5020632,112640,2222378,118784,2429504,0,0,901120,950272,112640,0,118784,0,0,0,0,0,12889,3752,292883,9195016,118145,1725942,2141171,772136960,35158580,32843,0,781649,231140,903
1681931874,5026850,117632,2386958,115840,2299590,0,0,941056,926720,117632,0,115840,0,0,0,0,0,14395,3709,413275,9619310,103736,2465468,402387,775241728,37379625,34940,0,830627,232213,913
1688623176,5017136,109184,2131596,110976,2260320,0,0,873472,887808,109184,0,110976,0,0,0,0,0,7051,15807,1510520,7992335,113125,3402425,1506391,778280960,39504335,36968,0,878386,219790,865
1695312797,5013057,114816,2280872,114560,2306744,0,0,918528,916480,114816,0,114560,0,0,0,0,0,1696,30180,1255509,0,176526,4855893,5875194,781410304,41706127,39097,0,928781,229175,886
1702002048,5012322,116736,2334448,109568,2267902,0,0,933888,876544,116736,0,109568,0,0,0,0,0,2801,26806,1115410,0,197778,3777362,5901198,784474112,43873879,41203,0,978635,226098,886
1708700242,5021941,110976,2177830,110208,2210640,0,0,887808,881664,110976,0,110208,0,0,0,0,0,7857,0,999574,9176672,112889,1686374,5156271,787505152,46002678,43165,0,1026870,221044,849
1715403189,5026059,116352,2266664,116096,2334638,0,0,930816,928768,116352,0,116096,0,0,0,0,0,14484,5702,413712,9589306,88641,3173582,396260,790667264,48231420,45281,0,1077038,232515,909
1722095209,5016974,119424,2386612,115072,2278004,0,0,955392,920576,119424,0,115072,0,0,0,0,0,10998,19279,412593,9812846,97655,3365615,540238,793788416,50462682,47388,0,1127390,234471,893
1728781449,5012903,111744,2186202,108416,2155916,0,0,893952,867328,111744,0,108416,0,0,0,0,0,0,21836,1473490,7764923,85219,3537732,5820441,796835840,52589428,49502,0,1175952,219255,852
1735475379,5014764,116864,2295384,113536,2270732,0,0,934912,908288,116864,0,113536,0,0,0,0,0,5631,15894,1227956,0,188895,3839409,5884719,799973376,54799429,51673,0,1226500,228956,910
1742171057,5019841,117504,2291770,116992,2355324,0,0,940032,935936,117504,0,116992,0,0,0,0,0,10496,11780,1219030,0,199723,2772706,5932307,803102720,57032760,53728,0,1275556,233364,911
1748885784,5021039,109696,2219136,115584,2338244,0,0,877568,924672,109696,0,115584,0,0,0,0,0,7392,8194,1052072,8927920,184609,1849405,523376,806174720,59196417,55741,0,1322706,224876,878
1755571772,5012833,116992,2299548,114432,2302150,0,0,935936,915456,116992,0,114432,0,0,0,0,0,4110,27299,392676,9420365,125320,3345550,557454,809328640,61416630,57877,0,1371883,229759,880
1762276679,5029016,111488,2231026,118912,2428394,0,0,891904,951296,111488,0,118912,0,0,0,0,0,5452,25857,367993,9080351,78665,3638381,3324478,812425216,63617191,59886,0,1419682,229931,915
1769831488,5028438,140928,2816800,135552,2719804,0,0,1127424,1084416,140928,0,135552,0,0,0,0,0,9764,0,1837209,7580372,122760,5492261,0,815818752,2276058,1092,0,37265,276270,1065
1776528891,5023093,110720,2174030,109440,2182102,0,0,885760,875520,110720,0,109440,0,0,0,0,0,13104,8602,1461545,0,187278,2379262,897945,818857984,4400752,3174,0,84814,219393,847
1783229969,5021573,114560,2239884,116864,2342740,0,0,916480,934912,114560,0,116864,0,0,0,0,0,7178,29929,304868,6888828,167025,1063926,5884167,821979136,6612799,5320,0,134797,230965,910
1789923351,5014756,114688,2248096,117760,2354676,0,0,917504,942080,114688,0,117760,0,0,0,0,0,5664,30344,0,9404106,142380,1620252,5911057,825075712,8825660,7387,0,183886,232251,919
1796616657,5014201,115968,2309600,104192,2081498,0,0,927744,833536,115968,0,104192,0,0,0,0,0,6369,20465,484163,9512597,41854,3547879,5243553,828082176,10942154,9520,0,233291,219866,850
1803322985,5031053,114048,2251200,117376,2376420,0,0,912384,939008,114048,0,117376,0,0,0,0,0,10224,0,1604636,2110860,148459,5508878,397974,831236096,13162385,11602,0,282218,229908,901
1810029163,5029080,119040,2367364,114432,2245344,0,0,952320,915456,119040,0,114432,0,0,0,0,0,11970,3717,1552035,0,176286,4113506,406483,834332672,15381364,13726,0,331918,233187,896
1816726750,5021423,112000,2189904,108160,2172732,0,0,896000,865280,112000,0,108160,0,0,0,0,0,3280,29037,1267833,1111764,149113,2301004,5821670,837371904,17506080,15829,0,380484,219955,874
1823428747,5028873,117120,2340482,111232,2272592,0,0,936960,889856,117120,0,111232,0,0,0,0,0,3106,30252,0,9420714,127023,2347807,5891716,840476672,19695794,17982,0,430865,228085,890
1830119903,5016268,115584,2308566,118912,2364368,0,0,924672,951296,115584,0,118912,0,0,0,0,0,7033,25916,0,9309823,100303,2621676,5925255,843581440,21922986,20063,0,480135,233276,921
1836817248,5020111,110080,2146712,112128,2273316,0,0,880640,897024,110080,0,112128,0,0,0,0,0,10551,0,1526737,7604960,86708,3647629,557645,846637056,24064097,22161,0,527918,220377,875
1843516065,5023086,114560,2244874,116864,2353130,0,0,916480,934912,114560,0,116864,0,0,0,0,0,13929,5680,1583802,0,189271,3152655,394946,849774592,26280552,24231,0,577183,229783,908
1850210087,5014199,121984,2401026,111488,2231184,0,0,975872,891904,121984,0,111488,0,0,0,0,0,8656,19601,1514588,0,179172,2634545,2902672,852920320,28511834,26312,0,627649,233535,907
1856906363,5023577,113024,2200192,112256,2284658,0,0,904192,898048,113024,0,112256,0,0,0,0,0,0,14303,1271735,9356235,159563,2845355,5869120,855959552,30667305,28380,0,676254,225448,891
1863605572,5022257,117120,2327906,115328,2318326,0,0,936960,922624,117120,0,115328,0,0,0,0,0,9257,14915,0,9563638,131746,2769184,5899540,859113472,32893697,30574,0,725813,231546,907
1870294339,5015476,113280,2254206,118144,2361052,0,0,906240,945152,113280,0,118144,0,0,0,0,0,12777,14760,0,9128636,97789,2615429,3261272,862218240,35102441,32654,0,774176,230904,909
1876995404,5024826,115456,2318292,111872,2252626,0,0,923648,894976,115456,0,111872,0,0,0,0,0,6975,15320,1511604,7651039,99309,3673179,656963,865290240,37278412,34670,0,822242,225907,893
1883685939,5018838,112000,2276918,117376,2382630,0,0,896000,939008,112000,0,117376,0,0,0,0,0,4384,27239,1596711,0,198986,3145581,4856318,868435968,39485080,36774,0,871536,228836,898
1890380437,5018808,116608,2342396,115840,2288576,0,0,932864,926720,116608,0,115840,0,0,0,0,0,5536,22692,1565105,0,176036,2522216,5878819,871524352,41695054,38876,0,920948,231624,889
1897078944,5024277,117632,2296636,110720,2232530,0,0,941056,885760,117632,0,110720,0,0,0,0,0,7431,15452,1201210,7715560,162872,2777021,448848,874604544,43879197,40959,0,970848,227817,886
1903777756,5025371,117248,2295724,115200,2339406,0,0,937984,921600,117248,0,115200,0,0,0,0,0,14048,29183,0,9663885,129188,2754583,556438,877766656,46108406,43079,0,1021307,232269,896
1910476616,5024957,115328,2222086,117120,2395842,0,0,922624,936960,115328,0,117120,0,0,0,0,0,12426,21914,0,9480684,96741,2587151,3559192,880871424,48322500,45136,0,1069911,232329,914
1917177013,5024435,116736,2279940,114688,2318958,0,0,933888,917504,116736,0,114688,0,0,0,0,0,9698,15393,326861,7840192,79115,2869472,5882078,883951616,50525080,47233,0,1120107,231345,885
